term_str,PC0,PC1,PC2,PC3,PC4
scream,-9.863023657099817e-06,-1.771813657427938e-05,-3.2663945950495874e-05,0.0001002081184605237,7.415750926671262e-06
screamed,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
screen,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
screws,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
scrub,-2.4802603145541846e-05,-4.861105832198044e-05,7.262608482292834e-05,-5.530700786989098e-05,0.00033627844724749606
scum,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
scuse,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
se,-2.3785243666552766e-05,-4.073079844235258e-05,-5.2189013379724986e-05,-4.5896626200487794e-05,2.2159692447259397e-06
sea,0.00038928308023368117,6.225582469683917e-05,-2.043721680401465e-05,-1.4533092175730097e-05,2.987955216542082e-06
seahorse,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
seal,-9.290584145846568e-05,-0.0001798788050815987,0.0001809475400094036,4.134551662990361e-05,0.0010828775972466344
seaplane,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
search,-4.033801943305972e-05,6.711024839475981e-05,-2.2613766820122992e-05,3.582652682699341e-05,-9.417468879014784e-06
searched,-5.657613590132758e-05,0.00010153811437248365,3.439222398137246e-05,6.128129012899416e-05,-4.508885710015249e-05
searching,-6.474445987837891e-05,0.00013654724876789614,-1.5511429874008353e-05,-2.5688530508752686e-05,-1.5658825480558967e-05
seaside,-1.5645183500042933e-05,-2.711480480321898e-05,-3.451910836110175e-05,-2.6234576582259727e-05,-2.87920478316654e-05
season,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
seasons,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
seat,-2.8186647525694296e-05,-5.406428270968985e-05,8.802788919004969e-05,-8.600311460337489e-06,-6.52138830700432e-05
seatbelt,0.0005391680872013928,0.00013317508963693234,3.172936181243667e-05,9.407910530525515e-06,-1.1788226260618168e-06
seats,0.00026958404360068357,6.658754481846307e-05,1.5864680906217585e-05,4.703955265262531e-06,-5.894113130308773e-07
seaworthy,0.00026958404360068357,6.658754481846307e-05,1.5864680906217585e-05,4.703955265262531e-06,-5.894113130308773e-07
second,6.548969669239968e-07,1.6130821118799299e-06,-1.2650362412188913e-06,2.0301149393926632e-06,-3.6618646084887105e-06
seconds,-3.2852419154214846e-05,-5.6942512108628965e-05,-0.00010135339835899061,0.0002618187771590088,1.6589693022427663e-05
secret,2.5930589949494144e-05,9.402320620260944e-06,-8.650466350933497e-06,7.011317474391846e-05,5.351318552886187e-06
secretly,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
secrets,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
section,-1.725030077182619e-05,-3.0066830814406092e-05,-4.000253980320404e-05,-3.926927639788411e-05,1.3209288896631756e-05
seduce,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
see,-0.0,0.0,0.0,0.0,0.0
seeds,-6.084996220653602e-05,0.00014320358169165286,-1.2117084589534163e-05,8.274470266262987e-05,5.402096649490456e-06
seeing,-1.8916922430689923e-05,-3.390569772568834e-05,-9.42795508625655e-06,-3.708242406212308e-05,-4.23546866785899e-05
seek,-7.195006337380369e-06,-1.2793840901311246e-05,-1.6387899107835544e-05,-1.6466445877440998e-05,1.1400043788932677e-06
seem,-2.495703647525715e-05,-4.741965655665229e-05,5.906097246022594e-05,-2.569778335436957e-05,1.1961786484786997e-06
seemed,-2.2339082609822727e-05,-4.3011982859841114e-05,5.2753327701921074e-05,-2.5446378262661455e-05,-4.745902890691453e-05
seems,-3.946580735605411e-06,1.8369080143846173e-05,1.6115162604703994e-05,1.0152158654564829e-06,-2.597838807040816e-06
seen,2.8929170714542604e-05,-2.656574302134506e-05,3.0659204553689646e-05,3.263487053277228e-05,-1.4832446057186789e-05
sees,-2.3568385181979447e-05,-4.098735419181169e-05,-4.963218426696528e-05,-3.9435054634070086e-05,-2.4405655241559298e-05
seethrough,-1.6535068763693436e-05,-3.240737221465142e-05,4.841738988194895e-05,-3.6871338579924785e-05,0.00022418563149831543
seita,-7.194788687220581e-05,-0.00011518267823784609,-0.0001686748766619813,-0.00018125207002641126,4.7738234970730125e-05
seitakun,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
seitasan,-0.00010792183030831035,-0.0001727740173567716,-0.0002530123149929747,-0.0002718781050396218,7.160735245609614e-05
seizaemon,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
selection,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
self,-1.8445829487598546e-05,-3.115002086890924e-05,-3.668220172607203e-05,-2.909753446523663e-05,3.4483470514509546e-06
selfish,-2.418828121823972e-05,-4.917407483693169e-05,0.00013400368618616965,-2.4853094303188357e-08,-4.176089730790752e-05
selfpropelled,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
sell,-2.239242607114051e-05,-3.708398495039458e-05,-5.12146491610074e-05,-5.489642865783312e-05,1.5046306010929458e-05
seminar,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
sen,-0.0004877845285289969,-0.0009560174803322964,0.001428313001517612,-0.0010877044881078717,0.006613476129200856
senba,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
senbiki,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
send,6.645042170009605e-06,1.3365956846298045e-05,-4.0714835099407445e-06,-1.7652560488166326e-05,-1.1795369676700611e-05
sending,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
sends,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
senior,0.001347920218003521,0.0003329377240923406,7.9323404531094e-05,2.3519776326314468e-05,-2.9470565651545996e-06
sense,-1.5899545321679948e-05,-2.87893134586163e-05,-4.2427763425690996e-05,-5.888628068386632e-05,-7.87223113446404e-05
sensei,0.000394521279779595,9.275730957700454e-05,1.628484479083695e-05,-1.8857832489633414e-06,2.3437306675626265e-06
senseless,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
senses,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
sensitive,-7.869547789752478e-05,0.00017859284229090671,-8.296907933493641e-06,-1.8245202972977678e-05,4.975449062337404e-07
sent,-2.8632934403215433e-05,-5.461038121697355e-05,3.06394172969348e-05,-6.085239813877274e-05,-0.0001292584130410007
sentiments,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
separate,-1.3953862032410447e-05,-2.246421228713087e-05,-3.228803001409988e-05,-2.6252817604222175e-05,6.224179539333688e-06
separated,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
september,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
series,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
serious,-1.3645612721884712e-05,-2.4671392901575273e-05,-3.802859530132611e-06,-2.367424700662616e-05,1.3156897772830797e-05
seriously,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
seriousness,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
serve,-2.7703103304426217e-05,-5.2252130958792524e-05,1.7355785075487495e-05,-6.625249379373209e-05,-4.923382219784055e-06
serves,-1.3866026995135076e-05,-2.253802623377149e-05,-3.135355783803537e-05,-1.0791163157893955e-05,9.698090599469093e-07
service,-3.0117962315257685e-05,-5.1985031214868565e-05,-5.966497772836474e-05,-4.7981478683752786e-05,2.910672169498532e-06
set,-2.047825897025976e-05,-3.6502559602311617e-05,-4.975905412258369e-05,3.220971906319624e-05,-2.407412349159713e-05
setsuko,-0.0004077046922758399,-0.0006527018433478049,-0.000955824301084571,-0.0010270950634830188,0.0002705166648341395
settchan,-0.00011991314478701165,-0.00019197113039641316,-0.00028112479443663914,-0.00030208678337735725,7.956372495121867e-05
setting,-1.3826476897486031e-05,-2.735005595405288e-05,3.764738078983168e-05,8.787818840541588e-05,-1.2618673840546004e-05
settings,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
settle,-1.8092817657383057e-05,-3.164612100520802e-05,-4.8267499726643466e-05,5.4422180823021726e-05,-8.0174414154927e-06
settled,-7.696969750203466e-05,0.00018130824149869182,-1.542338532465897e-06,-1.1620497513453743e-05,-5.563130075608199e-07
settling,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
setuko,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
seven,-2.703701704684873e-05,-4.4518059232877056e-05,-6.669923960300545e-05,-5.472017388236939e-05,-3.607005403671416e-05
sever,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
several,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
severity,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
sewed,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
sex,-1.3866026995135076e-05,-2.253802623377149e-05,-3.135355783803537e-05,-1.0791163157893955e-05,9.698090599469093e-07
sh,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
shabby,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
shade,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
shades,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
shadow,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
shafts,-1.8521622946275386e-05,-3.330500886481932e-05,-6.931067998242342e-05,0.0002957367875777097,1.1399775404999465e-05
shake,-1.6630517237267118e-05,-2.8419804495391867e-05,-4.3653898247209486e-05,7.183983202275895e-05,4.952017697276143e-06
shaken,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
shaking,-1.4278348289975336e-05,-2.5756337458392158e-05,-1.5248512586068838e-05,7.240176238691053e-05,6.903986231209147e-05
shall,4.0127881733994476e-05,7.83951438330311e-05,-5.125922301573441e-06,-4.343428490255929e-05,-4.3336817754011926e-05
shallow,0.0001926818495749589,3.715056164727592e-05,2.9548122313555235e-05,-1.0125085720848409e-05,8.221708710591101e-05
shameful,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
shamelessly,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
shape,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
share,-5.425930161790201e-05,0.00010782173840691611,6.068951182546422e-06,-1.989406189367806e-05,5.719671287790296e-05
sharing,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
sharp,-1.3846055776807985e-05,-2.433499290976917e-05,-4.0074261206677174e-05,7.185212227697921e-05,-1.947965492865399e-05
shave,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
shaved,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
shawl,-2.0621838852645876e-05,-4.565212751889695e-05,0.00021759152346169302,2.929610563900231e-05,-6.335067093584874e-05
she,-0.0,0.0,0.0,0.0,0.0
shed,-1.8443740014601503e-05,-3.182719158224316e-05,-5.410883010686352e-05,6.685837153310668e-05,-4.203140439703408e-05
sheer,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
sheesh,-1.1378168691650445e-05,-1.9647427818591483e-05,-2.6846024279446106e-05,-1.9864778058526978e-05,-2.379081988770406e-05
sheet,-9.143576287114153e-06,-1.600769433242815e-05,-1.8726997273282567e-05,-1.561201558442225e-05,-2.0552120060213515e-06
sheeta,-0.000611213557227119,-0.0010990652925390943,-0.002287252439420092,0.009759313990064931,0.0003761925883650034
sheets,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
shell,-4.281578166432791e-05,-7.657125197419602e-05,-0.00012127265025878874,-0.00014673298358483557,-0.00028764855921723057
shellfish,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
shells,-1.2507387223325423e-05,-2.208702045051797e-05,-4.117241329709614e-05,9.873281265115046e-05,-2.4624672372158777e-05
shelter,-8.525513533514539e-05,-0.00013720329059599529,-0.00020217803034252286,-0.00021076746342652,2.3972227408426085e-05
shelterhole,-5.995657239350582e-05,-9.598556519820658e-05,-0.00014056239721831957,-0.00015104339168867863,3.9781862475609334e-05
shelters,0.00018993611858912418,3.494335690690088e-05,-9.030919946356599e-06,-1.8805919416235166e-05,5.432032252977437e-06
sherlock,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
shh,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
shhh,-1.3866026995135076e-05,-2.253802623377149e-05,-3.135355783803537e-05,-1.0791163157893955e-05,9.698090599469093e-07
shhhhh,-9.087054360649962e-05,0.00026936276190924494,2.3540349416308355e-05,5.8534753981287895e-06,-8.025388520741435e-07
shichikokuyama,-0.0005452232616389976,0.00161617657145547,0.0001412420964978502,3.5120852388772734e-05,-4.815233112444856e-06
shield,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
shielding,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
shields,0.00026958404360068357,6.658754481846307e-05,1.5864680906217585e-05,4.703955265262531e-06,-5.894113130308773e-07
shift,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
shifting,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
shikoku,-6.173238145859134e-05,-0.00011065439597689465,-0.00014465607399247958,-0.0001794813498914794,6.536110503084238e-05
shimasu,-0.00018174108721299924,0.0005387255238184899,4.708069883261671e-05,1.1706950796257579e-05,-1.605077704148287e-06
shine,-1.2346476291717726e-05,-2.213087919537796e-05,-2.8931214798494673e-05,-3.589626997829423e-05,1.3072221006167883e-05
shines,-1.7480839950781815e-05,-3.197013396004792e-05,-5.046094569095228e-05,-7.85507979598462e-05,-0.00013641145365512534
shining,-2.5180278357403407e-05,-4.53707474338063e-05,-6.863830041202872e-05,-9.815983398806033e-05,-0.0001503299245173175
ship,6.79141750188114e-05,-8.658344984140952e-05,-0.00012180235504936594,0.00028095917858128713,-0.0001185227349672213
shipnaming,-2.3982628957401547e-05,-3.83942260792814e-05,-5.6224958887326e-05,-6.0417356675469624e-05,1.591274499024311e-05
ships,0.00033006813164367424,5.666071617737188e-05,2.3603623737915312e-05,-1.2983494053015808e-05,-3.4223514386692265e-05
shipshape,0.0016175042616042303,0.00039952526891081014,9.518808543731306e-05,2.822373159157741e-05,-3.5364678781855346e-06
shirk,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
shirkers,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
shirt,-1.2674483804578025e-05,-2.228968960928776e-05,-3.8380328816455416e-05,9.775019602378166e-05,4.747463498653897e-06
shirts,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
shishigami,-0.0002990486420666582,-0.0005286293802120607,-0.0006668273591307203,-0.0005494239127077913,-0.00014900021811352075
shishigamisama,-3.9496990461632974e-05,-6.981897474498712e-05,-8.807153799839451e-05,-7.256542243310244e-05,-1.967927409046452e-05
shishouren,-1.1284854417608704e-05,-1.9948278498566486e-05,-2.5163296570968253e-05,-2.073297783802796e-05,-5.6226497401323554e-06
shit,-0.00010052315399618062,-0.00017624266792997496,-0.0003195678850502255,0.0007691937433722724,-0.00011775086730781268
shitakirisuzume,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
shock,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
shocked,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
shoe,-1.6535068763693436e-05,-3.240737221465142e-05,4.841738988194895e-05,-3.6871338579924785e-05,0.00022418563149831543
shoes,-3.288043589881484e-05,-5.919606882995634e-05,4.692858092221525e-06,-5.807877105590166e-05,0.00019925603035237467
shoguns,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
shoo,0.00018512099260420807,2.4540893360559576e-05,-3.940843226924045e-05,0.00022153012142902748,7.971026989629963e-06
shook,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
shoot,-6.697878108297598e-05,-0.00011682093233168832,-0.0001856905754986648,6.029361214522362e-05,-0.0001854944707097671
shooting,-1.152494373660365e-05,-1.9819246287744665e-05,-2.8446480001631444e-05,-2.157864915206456e-05,-2.828283856885151e-05
shoots,-2.622125992617345e-05,-4.7955200940073226e-05,-7.569141853643049e-05,-0.00011782619693977263,-0.00020461718048269366
shop,-9.753516995578857e-05,-0.00020267305146202605,0.0006864167462089498,4.86088440064954e-05,-0.00015613805705364867
shoplady,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
shopping,-1.3516313335301455e-05,-2.347122170676966e-05,-2.5632080018989662e-05,-2.1613277643645184e-05,4.8063152938380925e-08
shore,-1.0256516646480903e-05,-1.9302231698409945e-05,8.573208257569876e-06,-2.123728474732015e-05,8.057875811152396e-05
short,-0.00011993903992821294,0.00029219871922171693,-4.81661121910428e-06,-3.0010746583973967e-05,-2.370877022338534e-05
shortage,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
shortcut,0.0001926818495749589,3.715056164727592e-05,2.9548122313555235e-05,-1.0125085720848409e-05,8.221708710591101e-05
shorts,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
shot,-1.7522745308590963e-05,-2.9702580528692373e-05,-4.0492996375354874e-05,-3.886234996123672e-05,8.877938991249877e-06
shots,-2.3982628957401547e-05,-3.83942260792814e-05,-5.6224958887326e-05,-6.0417356675469624e-05,1.591274499024311e-05
shoujou,-3.385456325282861e-05,-5.984483549570389e-05,-7.548988971291037e-05,-6.219893351408848e-05,-1.686794922039834e-05
should,-0.0,0.0,0.0,0.0,0.0
shoulder,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
shouldn,-2.589097219484629e-05,-5.2674195182345984e-05,0.00013377148291083621,-2.9979899411306363e-05,0.000224599246099782
shout,-1.7480839950781815e-05,-3.197013396004792e-05,-5.046094569095228e-05,-7.85507979598462e-05,-0.00013641145365512534
shovel,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
show,1.527077010417777e-05,-2.181613952182645e-05,-7.029524538541503e-06,4.284993894010272e-05,-5.176070825412105e-06
showed,-9.13063033200035e-06,-1.73872001735964e-05,1.0739477576333792e-05,-2.241625977582846e-05,8.58646258906266e-05
shower,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
showing,-5.26512236085501e-05,7.476483502325024e-05,-3.840700790670658e-05,9.859501200581843e-05,6.14144033260752e-06
shown,-9.863023657099817e-06,-1.771813657427938e-05,-3.2663945950495874e-05,0.0001002081184605237,7.415750926671262e-06
showoff,-9.645741042459956e-06,-1.5965372851838048e-05,-2.0575159724583076e-05,-1.1130128108385491e-05,1.20509134788528e-06
shows,-9.640604258221709e-06,-1.697821317450855e-05,-2.0454042876624103e-05,-1.9343314782277478e-05,9.164916005327579e-07
shrank,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
shrine,-8.824535765981803e-05,0.00016053892491967901,-3.2418216674254026e-05,-5.744291036436848e-05,2.1898800157259582e-05
shrines,-1.2165190343450267e-05,-2.2826604861845253e-05,3.6286626817980115e-06,-3.123897022880314e-05,8.907756196962456e-05
shrink,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
shrinking,0.0001957433598840595,4.3658952444374584e-05,4.587014948149819e-06,-5.3542468509692495e-06,2.778333373280335e-06
shrivelled,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
shrouded,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
shuji,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
shut,-4.426408577609998e-05,-7.820709396444734e-05,-2.2396950583610247e-05,-2.752876129188404e-06,9.422673065512707e-05
shutters,-9.087054360649962e-05,0.00026936276190924494,2.3540349416308355e-05,5.8534753981287895e-06,-8.025388520741435e-07
shy,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
shōkichi,-0.00010700279452822478,-0.00019180095302661704,-0.0002507371949202974,-0.0003111010064785635,0.00011329258205346022
sick,-2.7382444214038345e-05,-5.1908417172713215e-05,6.447429839496667e-05,-2.9918931760725962e-05,7.4535326580177e-05
sickness,-7.116388390559781e-05,0.00019126032152436096,8.080403374200045e-06,-3.32767261800826e-06,-2.6646840958322053e-06
side,1.813467896784655e-05,-1.592637229027611e-05,-1.4618686772342296e-05,-6.357463734737904e-06,1.866280615683939e-05
sidedish,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
sides,-1.1181180748925017e-05,-1.918802143790596e-05,-2.578091001412925e-05,-2.162385549193091e-05,6.783416738634422e-06
siege,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
sigh,-9.087054360649962e-05,0.00026936276190924494,2.3540349416308355e-05,5.8534753981287895e-06,-8.025388520741435e-07
sighing,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
sighs,-2.3982628957401547e-05,-3.83942260792814e-05,-5.6224958887326e-05,-6.0417356675469624e-05,1.591274499024311e-05
sight,-1.585240055432054e-05,-2.812094387505146e-05,-2.130228973631521e-05,-3.5438638266436016e-05,1.8103967959992388e-05
sighted,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
sights,-1.4339868926804585e-05,-2.3605400913380153e-05,-3.290428086778808e-05,-2.6833601255222912e-05,3.2862612648310103e-06
sightseeing,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
sign,-2.3469338464703864e-05,-4.2907525330430206e-05,-6.2110422125110714e-06,2.153064862032037e-05,0.00013253281359051374
signal,9.192465462781917e-05,3.5260273629234605e-06,-2.4216227203837463e-05,-1.608441244392494e-05,-1.619223400027032e-05
signature,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
signed,-1.1942090479478568e-05,-2.1958753208604772e-05,5.023094710374264e-06,-2.4874182212570498e-05,8.319633846260921e-05
signing,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
signore,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
signs,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
silence,-1.466774755674906e-05,-2.613034754407576e-05,-3.458364683781884e-05,-3.929595135674547e-05,-3.2966526043938514e-05
silent,-9.863023657099817e-06,-1.771813657427938e-05,-3.2663945950495874e-05,0.0001002081184605237,7.415750926671262e-06
silly,0.00011459228428364708,9.241911689404162e-06,-2.9706745007072367e-05,5.552486068514281e-05,6.4330299480148035e-06
silvana,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
silver,-2.985999694410727e-05,-5.362067367422712e-05,-8.828852918926762e-05,-8.538972256499294e-06,-0.00015563942377825257
similar,-1.060280033933457e-05,-1.8534970166927486e-05,-2.3237509288597055e-05,-2.4797114428353213e-05,7.273418925242687e-06
similarities,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
simple,-1.6386596926066856e-05,-2.778366159473099e-05,-3.83150076294545e-05,-3.6324145780638164e-05,-8.012345867743263e-06
